gene_symbol	mechanism	basis	confidence	detail
THSD7A	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.215)
TIAL1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99992, LOEUF=0.112)
TIAM1	LoF	gnomad	medium	LoF-intolerant (pLI=0.95662, LOEUF=0.304)
TIMM8A	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TIPARP	LoF	gnomad	medium	LoF-intolerant (pLI=0.99991, LOEUF=0.113)
TIPRL	LoF	gnomad	medium	LoF-intolerant (pLI=0.95372, LOEUF=0.338)
TJP1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.071)
TKTL1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99933, LOEUF=0.142)
TLE1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99922, LOEUF=0.239)
TLE3	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.073)
TLE4	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.15)
TLK1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.165)
TLK2	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.114)
TLN1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.128)
TLN2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99231, LOEUF=0.279)
TLR7	LoF	gnomad	medium	LoF-intolerant (pLI=0.97912, LOEUF=0.305)
TM9SF2	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.079)
TM9SF3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.09)
TM9SF4	LoF	gnomad	medium	LoF-intolerant (pLI=0.999, LOEUF=0.25)
TMEM108	LoF	gnomad	medium	LoF-intolerant (pLI=0.99555, LOEUF=0.187)
TMEM127	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TMEM131	LoF	gnomad	medium	LoF-intolerant (pLI=0.99995, LOEUF=0.244)
TMEM132B	LoF	gnomad	medium	LoF-intolerant (pLI=0.99876, LOEUF=0.253)
TMEM132D	LoF	gnomad	medium	LoF-intolerant (pLI=0.99907, LOEUF=0.232)
TMEM164	LoF	gnomad	medium	LoF-intolerant (pLI=0.94373, LOEUF=0.329)
TMEM178B	LoF	gnomad	medium	LoF-intolerant (pLI=0.95458, LOEUF=0.336)
TMEM185B	LoF	gnomad	medium	LoF-intolerant (pLI=0.96815, LOEUF=0.28)
TMEM194A	LoF	gnomad	medium	LoF-intolerant (pLI=0.91617, LOEUF=0.358)
TMEM201	LoF	gnomad	medium	LoF-intolerant (pLI=0.99004, LOEUF=0.286)
TMEM204	LoF	gnomad	medium	LoF-intolerant (pLI=0.91273, LOEUF=0.381)
TMEM259	LoF	gnomad	medium	LoF-intolerant (pLI=0.99408, LOEUF=0.241)
TMEM39A	LoF	gnomad	medium	LoF-intolerant (pLI=0.95467, LOEUF=0.338)
TMEM57	LoF	gnomad	medium	LoF-intolerant (pLI=0.99757, LOEUF=0.259)
TMEM63B	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.168)
TNFAIP3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99972, LOEUF=0.196)
TNFRSF1A	LoF	gnomad	medium	LoF-intolerant (pLI=0.9949, LOEUF=0.236)
TNFSF13B	LoF	gnomad	medium	LoF-intolerant (pLI=0.98193, LOEUF=0.244)
TNIK	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.181)
TNPO1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.056)
TNPO2	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.129)
TNR	LoF	gnomad	medium	LoF-intolerant (pLI=0.52437, LOEUF=0.336)
TNRC18	LoF	gnomad	medium	LoF-intolerant (pLI=0.99093, LOEUF=0.287)
TNRC6A	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.159)
TNRC6B	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TNRC6C	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.127)
TNS3	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.192)
TOB1	LoF	gnomad	medium	LoF-intolerant (pLI=0.95365, LOEUF=0.31)
TOMM40	LoF	gnomad	medium	LoF-intolerant (pLI=0.99218, LOEUF=0.206)
TOMM70A	LoF	gnomad	medium	LoF-intolerant (pLI=0.99841, LOEUF=0.242)
TOP1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.059)
TOP2A	LoF	gnomad	medium	LoF-intolerant (pLI=0.99086, LOEUF=0.288)
TOP2B	LoF	gnomad	medium	LoF-intolerant (pLI=0.99989, LOEUF=0.247)
TOPAZ1	LoF	gnomad	medium	LoF-intolerant (pLI=0.97746, LOEUF=0.301)
TOPBP1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.086)
TOPORS	LoF	gnomad	medium	LoF-intolerant (pLI=0.99904, LOEUF=0.242)
TOX	LoF	gnomad	medium	LoF-intolerant (pLI=0.99869, LOEUF=0.2)
TOX3	LoF	gnomad	medium	LoF-intolerant (pLI=0.9995, LOEUF=0.181)
TOX4	LoF	gnomad	medium	LoF-intolerant (pLI=0.95637, LOEUF=0.334)
TP53	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TP53BP1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99985, LOEUF=0.253)
TP63	LoF	gnomad	medium	LoF-intolerant (pLI=0.99728, LOEUF=0.267)
TP73	LoF	gnomad	medium	LoF-intolerant (pLI=0.99696, LOEUF=0.256)
TPP2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99912, LOEUF=0.263)
TPR	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.111)
TPSAB1	GoF	clingen	high	ClinGen triplosensitivity=3 (sufficient)
TPX2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99981, LOEUF=0.217)
TRA2B	LoF	gnomad	medium	LoF-intolerant (pLI=0.99312, LOEUF=0.246)
TRAF2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99979, LOEUF=0.123)
TRAF3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99869, LOEUF=0.224)
TRAF4	LoF	gnomad	medium	LoF-intolerant (pLI=0.93602, LOEUF=0.353)
TRAF6	LoF	gnomad	medium	LoF-intolerant (pLI=0.99739, LOEUF=0.217)
TRAM1	LoF	gnomad	medium	LoF-intolerant (pLI=0.92506, LOEUF=0.361)
TRAM2	LoF	gnomad	medium	LoF-intolerant (pLI=0.94418, LOEUF=0.347)
TRAPPC10	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.204)
TRAPPC2	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TRAPPC8	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.138)
TRERF1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.114)
TRIB2	LoF	gnomad	medium	LoF-intolerant (pLI=0.98349, LOEUF=0.24)
TRIM11	LoF	gnomad	medium	LoF-intolerant (pLI=0.91729, LOEUF=0.375)
TRIM2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99603, LOEUF=0.27)
TRIM24	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.115)
TRIM27	LoF	gnomad	medium	LoF-intolerant (pLI=0.99685, LOEUF=0.244)
TRIM28	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.082)
TRIM3	LoF	gnomad	medium	LoF-intolerant (pLI=0.9893, LOEUF=0.293)
TRIM33	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.086)
TRIM39	LoF	gnomad	medium	LoF-intolerant (pLI=0.99474, LOEUF=0.269)
TRIM41	LoF	gnomad	medium	LoF-intolerant (pLI=0.97384, LOEUF=0.317)
TRIM46	LoF	gnomad	medium	LoF-intolerant (pLI=0.99925, LOEUF=0.228)
TRIM67	LoF	gnomad	medium	LoF-intolerant (pLI=0.96542, LOEUF=0.326)
TRIM71	LoF	gnomad	medium	LoF-intolerant (pLI=0.99969, LOEUF=0.172)
TRIM8	LoF	gnomad	medium	LoF-intolerant (pLI=0.99438, LOEUF=0.26)
TRIM9	LoF	gnomad	medium	LoF-intolerant (pLI=0.99973, LOEUF=0.17)
TRIO	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TRIP12	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TRIP13	LoF	gnomad	medium	LoF-intolerant (pLI=0.99606, LOEUF=0.25)
TRPC5	LoF	gnomad	medium	LoF-intolerant (pLI=0.99973, LOEUF=0.17)
TRPS1	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TRRAP	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.06)
TSC1	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TSC2	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TSC22D1	LoF	gnomad	medium	LoF-intolerant (pLI=0.9599, LOEUF=0.328)
TSC22D2	LoF	gnomad	medium	LoF-intolerant (pLI=0.96853, LOEUF=0.324)
TSC22D4	LoF	gnomad	medium	LoF-intolerant (pLI=0.96057, LOEUF=0.296)
TSHZ1	LoF	gnomad	medium	LoF-intolerant (pLI=0.9973, LOEUF=0.241)
TSHZ2	LoF	gnomad	medium	LoF-intolerant (pLI=0.9814, LOEUF=0.307)
TSHZ3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99053, LOEUF=0.285)
TSKS	LoF	gnomad	medium	LoF-intolerant (pLI=0.99652, LOEUF=0.259)
TSPAN14	LoF	gnomad	medium	LoF-intolerant (pLI=0.97908, LOEUF=0.292)
TSPAN5	LoF	gnomad	medium	LoF-intolerant (pLI=0.90951, LOEUF=0.381)
TTBK1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99967, LOEUF=0.234)
TTBK2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99875, LOEUF=0.261)
TTC17	LoF	gnomad	medium	LoF-intolerant (pLI=0.99996, LOEUF=0.225)
TTC28	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.174)
TTC7B	LoF	gnomad	medium	LoF-intolerant (pLI=0.99998, LOEUF=0.189)
TTYH1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99539, LOEUF=0.254)
TTYH3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99916, LOEUF=0.215)
TUBA1A	LoF	gnomad	medium	LoF-intolerant (pLI=0.96654, LOEUF=0.317)
TUBA1B	LoF	gnomad	medium	LoF-intolerant (pLI=0.96767, LOEUF=0.315)
TUBB	LoF	gnomad	medium	LoF-intolerant (pLI=0.97889, LOEUF=0.292)
TUBB2A	LoF	gnomad	medium	LoF-intolerant (pLI=0.93478, LOEUF=0.363)
TUBB2B	LoF	gnomad	medium	LoF-intolerant (pLI=0.9884, LOEUF=0.222)
TUBB3	LoF	gnomad	medium	LoF-intolerant (pLI=0.96761, LOEUF=0.315)
TULP4	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.133)
TWF2	LoF	gnomad	medium	LoF-intolerant (pLI=0.98055, LOEUF=0.302)
TWIST1	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
TXLNA	LoF	gnomad	medium	LoF-intolerant (pLI=0.99731, LOEUF=0.24)
TXLNG	LoF	gnomad	medium	LoF-intolerant (pLI=0.99845, LOEUF=0.158)
U2AF1	LoF	gnomad	medium	LoF-intolerant (pLI=0.9899, LOEUF=0.216)
U2AF2	LoF	gnomad	medium	LoF-intolerant (pLI=0.9996, LOEUF=0.133)
U2SURP	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.077)
UBA1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.108)
UBA2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99851, LOEUF=0.241)
UBAP1	LoF	gnomad	medium	LoF-intolerant (pLI=0.91168, LOEUF=0.379)
UBAP2L	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.103)
UBE2D2	LoF	gnomad	medium	LoF-intolerant (pLI=0.96547, LOEUF=0.286)
UBE2E2	LoF	gnomad	medium	LoF-intolerant (pLI=0.96378, LOEUF=0.29)
UBE2F	LoF	gnomad	medium	LoF-intolerant (pLI=0.92267, LOEUF=0.377)
UBE2H	LoF	gnomad	medium	LoF-intolerant (pLI=0.94063, LOEUF=0.355)
UBE2I	LoF	gnomad	medium	LoF-intolerant (pLI=0.96496, LOEUF=0.287)
UBE2J2	LoF	gnomad	medium	LoF-intolerant (pLI=0.90974, LOEUF=0.391)
UBE2K	LoF	gnomad	medium	LoF-intolerant (pLI=0.98621, LOEUF=0.231)
UBE2O	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.14)
UBE2Q1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99919, LOEUF=0.19)
UBE2R2	LoF	gnomad	medium	LoF-intolerant (pLI=0.97816, LOEUF=0.255)
UBE2Z	LoF	gnomad	medium	LoF-intolerant (pLI=0.93838, LOEUF=0.358)
UBE3A	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
UBE3C	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.183)
UBE4B	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.157)
UBFD1	LoF	gnomad	medium	LoF-intolerant (pLI=0.94238, LOEUF=0.353)
UBN1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99995, LOEUF=0.211)
UBN2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99993, LOEUF=0.213)
UBP1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.088)
UBQLN1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99884, LOEUF=0.221)
UBQLN4	LoF	gnomad	medium	LoF-intolerant (pLI=0.98252, LOEUF=0.303)
UBR1	LoF	gnomad	medium	LoF-intolerant (pLI=0.0054862, LOEUF=0.349)
UBR2	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.213)
UBR3	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.13)
UBR4	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.095)
UBR5	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.073)
UBTF	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.06)
UBXN7	LoF	gnomad	medium	LoF-intolerant (pLI=0.99988, LOEUF=0.116)
UCHL1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99095, LOEUF=0.212)
UFD1L	LoF	gnomad	medium	LoF-intolerant (pLI=0.99638, LOEUF=0.226)
UGCG	LoF	gnomad	medium	LoF-intolerant (pLI=0.94147, LOEUF=0.349)
UHRF2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99928, LOEUF=0.245)
ULK1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99318, LOEUF=0.288)
UNC13A	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.158)
UNC5A	LoF	gnomad	medium	LoF-intolerant (pLI=0.99983, LOEUF=0.204)
UNC5D	LoF	gnomad	medium	LoF-intolerant (pLI=0.92929, LOEUF=0.33)
UNC79	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.147)
UNC80	LoF	gnomad	medium	LoF-intolerant (pLI=0.052307, LOEUF=0.307)
UNK	LoF	gnomad	medium	LoF-intolerant (pLI=0.99994, LOEUF=0.19)
UPF1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.162)
UPF2	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.099)
UPF3B	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
USF2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99253, LOEUF=0.249)
USP1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99691, LOEUF=0.257)
USP10	LoF	gnomad	medium	LoF-intolerant (pLI=0.99411, LOEUF=0.282)
USP11	LoF	gnomad	medium	LoF-intolerant (pLI=0.99996, LOEUF=0.167)
USP12	LoF	gnomad	medium	LoF-intolerant (pLI=0.97053, LOEUF=0.319)
USP14	LoF	gnomad	medium	LoF-intolerant (pLI=0.90546, LOEUF=0.348)
USP15	LoF	gnomad	medium	LoF-intolerant (pLI=0.99997, LOEUF=0.211)
USP19	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.203)
USP24	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.147)
USP25	LoF	gnomad	medium	LoF-intolerant (pLI=0.7522, LOEUF=0.33)
USP27X	LoF	gnomad	medium	LoF-intolerant (pLI=0.92373, LOEUF=0.363)
USP3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99989, LOEUF=0.156)
USP32	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.224)
USP33	LoF	gnomad	medium	LoF-intolerant (pLI=0.86249, LOEUF=0.331)
USP34	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.091)
USP37	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.189)
USP42	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.133)
USP47	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.13)
USP48	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.161)
USP49	LoF	gnomad	medium	LoF-intolerant (pLI=0.93828, LOEUF=0.346)
USP5	LoF	gnomad	medium	LoF-intolerant (pLI=0.96396, LOEUF=0.316)
USP7	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
USP8	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.113)
USP9X	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
UTP14A	LoF	gnomad	medium	LoF-intolerant (pLI=0.99983, LOEUF=0.162)
UTP15	LoF	gnomad	medium	LoF-intolerant (pLI=0.99993, LOEUF=0.11)
UTY	LoF	gnomad	medium	LoF-intolerant (pLI=0.96681, LOEUF=0.325)
UVRAG	LoF	gnomad	medium	LoF-intolerant (pLI=0.98942, LOEUF=0.294)
VASP	LoF	gnomad	medium	LoF-intolerant (pLI=0.94665, LOEUF=0.345)
VAV1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99993, LOEUF=0.226)
VCAN	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.199)
VCP	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.127)
VCPIP1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.119)
VDAC1	LoF	gnomad	medium	LoF-intolerant (pLI=0.97266, LOEUF=0.306)
VDAC3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99454, LOEUF=0.193)
VEZF1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99423, LOEUF=0.24)
VHL	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
VMP1	LoF	gnomad	medium	LoF-intolerant (pLI=0.96271, LOEUF=0.33)
VPRBP	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.109)
VPS13D	LoF	gnomad	medium	LoF-intolerant (pLI=1.0749e-06, LOEUF=0.332)
VPS26B	LoF	gnomad	medium	LoF-intolerant (pLI=0.9665, LOEUF=0.317)
VPS35	LoF	gnomad	medium	LoF-intolerant (pLI=0.96921, LOEUF=0.313)
VPS37D	LoF	gnomad	medium	LoF-intolerant (pLI=0.91622, LOEUF=0.376)
VPS4A	LoF	gnomad	medium	LoF-intolerant (pLI=0.94474, LOEUF=0.347)
VPS54	LoF	gnomad	medium	LoF-intolerant (pLI=0.99929, LOEUF=0.254)
VRTN	LoF	gnomad	medium	LoF-intolerant (pLI=0.98901, LOEUF=0.264)
VWC2	LoF	gnomad	medium	LoF-intolerant (pLI=0.97088, LOEUF=0.274)
WAC	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
WAPAL	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.112)
WAS	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
WASF1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99757, LOEUF=0.215)
WASF2	LoF	gnomad	medium	LoF-intolerant (pLI=0.97567, LOEUF=0.311)
WBP11	LoF	gnomad	medium	LoF-intolerant (pLI=0.99994, LOEUF=0.148)
WDFY3	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
WDFY4	LoF	gnomad	medium	LoF-intolerant (pLI=0.34009, LOEUF=0.304)
WDR1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99892, LOEUF=0.22)
WDR13	LoF	gnomad	medium	LoF-intolerant (pLI=0.93514, LOEUF=0.362)
WDR18	LoF	gnomad	medium	LoF-intolerant (pLI=0.99271, LOEUF=0.248)
WDR20	LoF	gnomad	medium	LoF-intolerant (pLI=0.91532, LOEUF=0.367)
WDR26	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
WDR33	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.213)
WDR43	LoF	gnomad	medium	LoF-intolerant (pLI=0.99997, LOEUF=0.163)
WDR44	LoF	gnomad	medium	LoF-intolerant (pLI=0.99972, LOEUF=0.195)
WDR45	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
WDR48	LoF	gnomad	medium	LoF-intolerant (pLI=0.99985, LOEUF=0.215)
WDR5	LoF	gnomad	medium	LoF-intolerant (pLI=0.99978, LOEUF=0.124)
WDR7	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.181)
WDTC1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99915, LOEUF=0.23)
WEE1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99973, LOEUF=0.17)
WHSC1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.119)
WHSC1L1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.142)
WIPF1	LoF	gnomad	medium	LoF-intolerant (pLI=0.90296, LOEUF=0.385)
WIZ	LoF	gnomad	medium	LoF-intolerant (pLI=0.99865, LOEUF=0.225)
WNK1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.126)
WNK2	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.21)
WNK3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.191)
WNT3A	LoF	gnomad	medium	LoF-intolerant (pLI=0.96491, LOEUF=0.32)
WNT5A	LoF	gnomad	medium	LoF-intolerant (pLI=0.98732, LOEUF=0.269)
WNT9A	LoF	gnomad	medium	LoF-intolerant (pLI=0.91225, LOEUF=0.388)
WSB2	LoF	gnomad	medium	LoF-intolerant (pLI=0.92938, LOEUF=0.358)
WT1	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
WTAP	LoF	gnomad	medium	LoF-intolerant (pLI=0.99966, LOEUF=0.13)
WWC3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99996, LOEUF=0.185)
WWP1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99966, LOEUF=0.248)
WWTR1	LoF	gnomad	medium	LoF-intolerant (pLI=0.93914, LOEUF=0.356)
XAB2	LoF	gnomad	medium	LoF-intolerant (pLI=0.97281, LOEUF=0.309)
XIAP	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
XIST	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
XK	LoF	gnomad	medium	LoF-intolerant (pLI=0.95373, LOEUF=0.31)
XKR4	LoF	gnomad	medium	LoF-intolerant (pLI=0.99912, LOEUF=0.192)
XKR6	LoF	gnomad	medium	LoF-intolerant (pLI=0.99934, LOEUF=0.186)
XKR7	LoF	gnomad	medium	LoF-intolerant (pLI=0.90831, LOEUF=0.382)
XPO1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.051)
XPO4	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.143)
XPO5	LoF	gnomad	medium	LoF-intolerant (pLI=0.99971, LOEUF=0.253)
XPO6	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.082)
XPO7	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.12)
XPOT	LoF	gnomad	medium	LoF-intolerant (pLI=0.99711, LOEUF=0.276)
XPR1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.156)
XRCC5	LoF	gnomad	medium	LoF-intolerant (pLI=0.99999, LOEUF=0.147)
XRCC6	LoF	gnomad	medium	LoF-intolerant (pLI=0.99904, LOEUF=0.218)
XRN1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.197)
XYLT1	LoF	gnomad	medium	LoF-intolerant (pLI=0.92418, LOEUF=0.336)
XYLT2	LoF	gnomad	medium	LoF-intolerant (pLI=0.92576, LOEUF=0.341)
YAP1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99918, LOEUF=0.19)
YBX1	LoF	gnomad	medium	LoF-intolerant (pLI=0.94646, LOEUF=0.349)
YBX2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99896, LOEUF=0.15)
YEATS2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99639, LOEUF=0.28)
YIPF5	LoF	gnomad	medium	LoF-intolerant (pLI=0.98529, LOEUF=0.234)
YLPM1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99965, LOEUF=0.261)
YPEL2	LoF	gnomad	medium	LoF-intolerant (pLI=0.95044, LOEUF=0.316)
YTHDC1	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.094)
YTHDC2	LoF	gnomad	medium	LoF-intolerant (pLI=1.0, LOEUF=0.131)
YTHDF1	LoF	gnomad	medium	LoF-intolerant (pLI=0.9942, LOEUF=0.241)
YTHDF2	LoF	gnomad	medium	LoF-intolerant (pLI=0.99943, LOEUF=0.139)
YTHDF3	LoF	gnomad	medium	LoF-intolerant (pLI=0.99704, LOEUF=0.22)
YWHAB	LoF	gnomad	medium	LoF-intolerant (pLI=0.98314, LOEUF=0.241)
YWHAE	LoF	gnomad	medium	LoF-intolerant (pLI=0.98479, LOEUF=0.235)
YWHAG	LoF	gnomad	medium	LoF-intolerant (pLI=0.964, LOEUF=0.289)
YWHAZ	LoF	gnomad	medium	LoF-intolerant (pLI=0.93965, LOEUF=0.357)
YY1	LoF	gnomad	medium	LoF-intolerant (pLI=0.9938, LOEUF=0.198)
ZBTB1	LoF	gnomad	medium	LoF-intolerant (pLI=0.99407, LOEUF=0.262)
ZBTB10	LoF	gnomad	medium	LoF-intolerant (pLI=0.99067, LOEUF=0.289)
ZBTB12	LoF	gnomad	medium	LoF-intolerant (pLI=0.94882, LOEUF=0.319)
ZBTB16	LoF	gnomad	medium	LoF-intolerant (pLI=0.99907, LOEUF=0.193)
ZBTB17	LoF	gnomad	medium	LoF-intolerant (pLI=0.97933, LOEUF=0.309)
ZBTB18	LoF	clingen	high	ClinGen haploinsufficiency=3 (sufficient)
ZBTB2	LoF	gnomad	medium	LoF-intolerant (pLI=0.9982, LOEUF=0.162)
ZBTB20	LoF	gnomad	medium	LoF-intolerant (pLI=0.97382, LOEUF=0.317)
ZBTB21	LoF	gnomad	medium	LoF-intolerant (pLI=0.99778, LOEUF=0.249)
